Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Total.People,Serious.Fatal.Injuries,Serious.Fatal.Rate,Aircraft.Destroyed,Serious.Fatal,Injury.Rate,Destroyed
20181009X50459,Accident,WPR19WA004,2018-10-08,"Midrand, South Africa",South Africa,FAGC,Grand Central Airport,Fatal,Substantial,Airplane,ZS-PZT,Cessna,172,No,1.0,Reciprocating,,Unknown,Lanseria Flight Centre (Pty) Ltd,1.0,0.0,0.0,0.0,Unknown,Unknown,,25-09-2020,1.0,1.0,1.0,False,1.0,1.0,False
20181009X63140,Accident,WPR19LA003,2018-10-08,"Grass Valley, CA",United States,GOO,Nevada County,Non-Fatal,Substantial,Airplane,N2250S,Piper,PA28,No,1.0,Reciprocating,,Instructional,Mach 5 Aviation,0.0,0.0,0.0,1.0,VMC,Unknown,,25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20190215X54426,Incident,DCA19WA083,2018-10-08,"Bangkok, Thailand",Thailand,,,Non-Fatal,Minor,Airplane,HS-TGF,BOEING,747,No,1.0,Unknown,,Unknown,,0.0,0.0,0.0,116.0,Unknown,Unknown,,26-09-2020,116.0,0.0,0.0,False,0.0,0.0,False
20181017X62045,Incident,DCA19WA011,2018-10-09,"Brisbane, Australia",Australia,,,,,Airplane,VH-YFW,BOEING,737,No,1.0,Unknown,SCHD,Unknown,,0.0,0.0,0.0,0.0,Unknown,Unknown,,25-09-2020,0.0,0.0,,False,0.0,0.0,False
20181010X51009,Accident,GAA19CA013,2018-10-10,"Marina, CA",United States,OAR,MARINA MUNI,Non-Fatal,Substantial,Airplane,N89266,Cessna,140,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots inadvertent application of the brakes, which resulted in a nose-over.",25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20181012X11804,Accident,DCA19CA006,2018-10-11,"San Jose, CA",United States,,,Non-Fatal,,Airplane,N734SA,Boeing,737,No,2.0,Turbo Fan,SCHD,Unknown,SOUTHWEST AIRLINES CO,0.0,0.0,1.0,121.0,VMC,Unknown,,,121.0,0.0,0.0,False,0.0,0.0,False
20181012X32346,Accident,ANC19CA003,2018-10-11,"Anchorage, AK",United States,6AK2,Sleepers Strip,Non-Fatal,Substantial,Airplane,N6492H,Cessna,207,No,1.0,Reciprocating,,Positioning,,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilot's inadequate in-flight fuel management, which resulted in fuel starvation and the subsequent loss of engine power, and her subsequent failure to maintain clearance from trees during the approach to land at a nearby airstrip.
 

",25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20181015X45430,Incident,DCA19WA008,2018-10-11,"Perth, Australia",Australia,,,,,Airplane,9V-OJE,BOEING,787,No,1.0,Unknown,SCHD,Unknown,Scoot,0.0,0.0,0.0,0.0,Unknown,Unknown,,25-09-2020,0.0,0.0,,False,0.0,0.0,False
20181012X14551,Accident,CEN19FA003,2018-10-12,"Placedo, TX",United States,PVT,Private,Fatal,Destroyed,Airplane,N6135P,Air Tractor,AT502,No,1.0,Turbo Prop,,Aerial Application,Coastal Flying Service Inc,1.0,0.0,0.0,0.0,VMC,Unknown,"The pilot's failure to maintain clearance from the antenna tower, a known obstruction, during the agricultural application flight.  Contributing to the accident was glare from the sun which hindered the pilot's ability to see and avoid the antenna tower.",25-09-2020,1.0,1.0,1.0,True,1.0,1.0,True
20181012X53936,Accident,CEN19LA002,2018-10-12,"Midland, TX",United States,,,Non-Fatal,Substantial,Airplane,N729TG,Cirrus,SR22,No,1.0,Reciprocating,,Personal,TJG Equipment LLC,0.0,2.0,0.0,0.0,VMC,Unknown,The loss of engine power due to excessive fuel flow.,25-09-2020,2.0,2.0,1.0,False,2.0,1.0,False
20181015X12601,Accident,DCA19WA007,2018-10-12,"Tamil Nadu, India",India,,,,Substantial,Airplane,VT-AYD,BOEING,737,No,1.0,Unknown,SCHD,Unknown,Air India Express,0.0,0.0,0.0,0.0,Unknown,Unknown,,25-09-2020,0.0,0.0,,False,0.0,0.0,False
20181024X42126,Incident,DCA19WA013,2018-10-12,"East Midlands, United Kingdom",United Kingdom,,,,,Airplane,G-JMCR,BOEING,737,No,1.0,Unknown,,Unknown,West Atlantic,0.0,0.0,0.0,0.0,Unknown,Unknown,,25-09-2020,0.0,0.0,,False,0.0,0.0,False
20181204X80629,Incident,DCA19WA033,2018-10-12,"Leicestershire, United Kingdom",United Kingdom,,,,,Airplane,G-JMCR,BOEING,737,No,1.0,Unknown,,Unknown,,0.0,0.0,0.0,0.0,Unknown,Unknown,,25-09-2020,0.0,0.0,,False,0.0,0.0,False
20181013X22152,Accident,CEN19FA005,2018-10-13,"Cartersville, GA",United States,,,Fatal,Destroyed,Airplane,N180QT,Piper,PA28,No,1.0,Reciprocating,,Personal,,1.0,0.0,0.0,0.0,VMC,Unknown,"The pilot's inadequate preflight and inflight fuel planning and his decision to continue flight without stopping for fuel, which resulted in a total loss of engine power due to fuel exhaustion.",25-09-2020,1.0,1.0,1.0,True,1.0,1.0,True
20181013X75622,Accident,ERA19LA012,2018-10-13,"Westhampton Beach, NY",United States,,,Fatal,Destroyed,Airplane,N593MS,Piper,PA34,No,2.0,Reciprocating,,Instructional,,3.0,0.0,0.0,0.0,VMC,Unknown,"The instructor's decision to conduct and continue a visual flight rules flight into instrument meteorological conditions with a known flight instrument anomaly, which resulted in spatial disorientation, causing a loss of airplane control and subsequent in-flight breakup. Contributing to the accident were the instructor's lack of recent instrument flight experience and degraded airplane control and decision-making due to hypoxia.",25-09-2020,3.0,3.0,1.0,True,3.0,1.0,True
20181015X93641,Accident,CEN19LA006,2018-10-13,"Hudson, CO",United States,18V,PLATTE VALLEY AIRPARK,Non-Fatal,Substantial,Airplane,N1881N,Cessna,120,No,1.0,Reciprocating,,Personal,,0.0,2.0,0.0,0.0,VMC,Unknown,The partial loss of engine power for reasons that could not be determined based on the available information.,25-09-2020,2.0,2.0,1.0,False,2.0,1.0,False
20181017X20905,Accident,GAA19CA027,2018-10-13,"Camas, WA",United States,1W1,Grove Field,Non-Fatal,Substantial,Airplane,N6048H,Piper,J3C,No,1.0,Reciprocating,,Instructional,,0.0,0.0,0.0,1.0,VMC,Unknown,The student pilots failure to maintain directional control during the landing roll. ,25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20181014X33428,Accident,GAA19CA020,2018-10-14,"Lawrenceville, GA",United States,LZU,Gwinnett County - Briscoe Fiel,Non-Fatal,Substantial,Airplane,N996SB,Cessna,172,No,1.0,Reciprocating,,Instructional,Skyfusion II Llc.,0.0,0.0,0.0,2.0,VMC,Unknown,"The student pilot's improper pitch application, which resulted in a hard landing and subsequent fire. Contributing to the accident was the students failure to give over the flight controls to the flight instructor when instructed to do so.

",25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20181015X52343,Accident,GAA19CA024,2018-10-14,"Vergennes, VT",United States,B06,Basin Harbor,Non-Fatal,Substantial,Airplane,N73345,Cessna,172,No,1.0,Reciprocating,,Personal,Vermont Flight Academy,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's failure to maintain clearance from trees while taxiing.

",25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20181016X60635,Accident,DCA19CA207,2018-10-15,"Albany, NY",United States,,,Non-Fatal,,Airplane,N7816B,Boeing,737,No,2.0,Unknown,SCHD,Unknown,Southwest Airlines,0.0,0.0,1.0,142.0,IMC,Unknown,,12-05-2021,142.0,0.0,0.0,False,0.0,0.0,False
20181016X92927,Accident,GAA19CA026,2018-10-15,"Denver, CO",United States,FTG,FRONT RANGE,Non-Fatal,Substantial,Airplane,N76154,Cessna,140,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilots inadvertent brake application, which resulted in a loss of directional control and a subsequent nose-over.
",25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20190813X53645,Incident,DCA19WA196,2018-10-15,"New Delhi, India",India,,,Non-Fatal,,Airplane,VT-ALN,BOEING,777,No,1.0,Unknown,SCHD,Unknown,Air India,0.0,0.0,1.0,0.0,Unknown,Unknown,,26-09-2020,0.0,0.0,0.0,False,0.0,0.0,False
20181016X94909,Accident,CEN19FA008,2018-10-16,"Canoncito, NM",United States,,,Fatal,Substantial,Airplane,N9326G,Cessna,182,No,1.0,Reciprocating,,Personal,,2.0,0.0,0.0,0.0,VMC,Unknown,,02-11-2021,2.0,2.0,1.0,False,2.0,1.0,False
20181017X82226,Accident,ERA19LA017,2018-10-16,"Opelika, AL",United States,AUO,Auburn University Regional,Non-Fatal,Substantial,Airplane,N9398G,Cessna,182,No,1.0,Reciprocating,,Personal,,0.0,0.0,1.0,2.0,VMC,Unknown,"The improper torque application and ongoing inspection of an oil filter adaptor by maintenance personnel, which resulted in a loss of lubrication and a catastrophic engine failure.  ",03-12-2020,2.0,0.0,0.0,False,0.0,0.0,False
20181019X81424,Accident,CEN19WA012,2018-10-16,"La Paz, Mexico",Mexico,MMLP,,Fatal,,Airplane,XB-ODX,CESSNA,150M,No,1.0,Reciprocating,,Instructional,Escuela de Aviación y Adiestramiento S.A. de C.V,2.0,0.0,0.0,0.0,VMC,Unknown,,25-09-2020,2.0,2.0,1.0,False,2.0,1.0,False
20190130X05148,Incident,DCA19WA071,2018-10-16,"Kolkata, India",India,,,,,Airplane,N578UP,BOEING,747,No,1.0,Unknown,NSCH,Unknown,United Parcel Service,0.0,0.0,0.0,0.0,Unknown,Unknown,,26-09-2020,0.0,0.0,,False,0.0,0.0,False
20181018X13649,Accident,ERA19LA019,2018-10-18,"Lynchburg, VA",United States,LYH,Lynchburg Regional,Non-Fatal,Substantial,Airplane,N924MM,Cessna,172,No,1.0,Reciprocating,,Instructional,Liberty University,0.0,0.0,0.0,2.0,VMC,Unknown,"The stuck No. 2 cylinder exhaust valve, which resulted in a partial loss of engine power and a subsequent forced landing and impact with a ditch.",25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20181018X51235,Accident,ERA19LA021,2018-10-18,"Plant City, FL",United States,PCM,Plant City,Non-Fatal,Substantial,Airplane,N3631K,Piper,PA28,No,1.0,Reciprocating,,Personal,,0.0,1.0,0.0,0.0,VMC,Unknown,"The pilots failure to utilize carburetor heat in conditions conducive to the formation of carburetor icing, which resulted in a total loss of engine power.",24-08-2021,1.0,1.0,1.0,False,1.0,1.0,False
20181019X00700,Accident,GAA19CA028,2018-10-18,"Hastings, MI",United States,9D9,HASTINGS,Non-Fatal,Substantial,Airplane,N41390,Piper,PA28,No,1.0,Reciprocating,,Instructional,,0.0,0.0,0.0,1.0,VMC,Unknown,"The student pilot's improper landing flare, which resulted in the airplane landing sideways and a subsequent runway excursion. 
",25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20181022X73035,Accident,GAA19CA032,2018-10-18,"MADRAS, OR",United States,S33,MADRAS MUNICIPAL,Non-Fatal,Substantial,Airplane,N6263P,Piper,PA24,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilots failure to extend the landing gear, which resulted in an attempted go-around and subsequent pitchdown and impact with the runway.",25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20181126X51959,Incident,DCA19WA027,2018-10-19,"Bangkok, Thailand",Thailand,,Don Mueang,,,Airplane,HS-LTJ,BOEING,737,No,1.0,Unknown,,Unknown,Thai Lion Mentari,0.0,0.0,0.0,0.0,Unknown,Unknown,,25-09-2020,0.0,0.0,,False,0.0,0.0,False
20181130X03218,Accident,GAA19CA082,2018-10-19,"Waynesburg, PA",United States,WAY,GREENE COUNTY,Non-Fatal,Substantial,Airplane,N8222N,Piper,PA28,No,1.0,Reciprocating,,Personal,Soar Of Greene Co Inc Dba,0.0,0.0,0.0,1.0,VMC,Unknown,The student pilot's improper decision to maneuver the airplane through an area of construction and his subsequent failure to maintain clearance from a concrete pole barrier while taxiing.,25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20181021X20350,Accident,ERA19LA022,2018-10-20,"Brownstown, IN",United States,,,Non-Fatal,Destroyed,Airplane,N5581Z,Piper,PA22,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,"The total loss of engine power for reasons that could not be determined because postaccident examination of the engine revealed no mechanical malfunctions or failures that would have precluded normal operation. Contributing to the outcome was the student pilot's improper decision to conduct a solo cross-country flight at night, which resulted in the airplane being destroyed when it impacted a wooded area that the student thought was an open field.",25-09-2020,1.0,0.0,0.0,True,0.0,0.0,True
20181023X91217,Accident,GAA19CA050,2018-10-20,"East Moriches, NY",United States,49N,LUFKER,Non-Fatal,Substantial,Airplane,N8275V,Piper,PA28,No,1.0,Reciprocating,,Positioning,,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots delayed initiation of a go-around and his subsequent use of the improper go-around procedure, which resulted in a landing area overshoot.
",25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20181026X33829,Incident,DCA19WA015,2018-10-20,"Hong Kong, China",China,,,Non-Fatal,,Airplane,VT-ANE,BOEING,787,No,1.0,Unknown,,Unknown,Air India,0.0,0.0,0.0,207.0,Unknown,Unknown,,25-09-2020,207.0,0.0,0.0,False,0.0,0.0,False
20181021X15558,Accident,WPR19LA011,2018-10-21,"Indianapolis, IN",United States,,,Non-Fatal,Substantial,Airplane,N2920Q,Piper,PA32R,No,1.0,Unknown,,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,,25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20181021X71636,Accident,WPR19LA010,2018-10-21,"Hurricane, UT",United States,1L8,General Dick Stout Field,Non-Fatal,Substantial,Airplane,N413LL,Piper,PA46,No,1.0,Reciprocating,,Personal,,0.0,0.0,2.0,3.0,VMC,Unknown,"The mechanics failure to properly align the engine exhaust crossover pipe during replacement, and his supervisors failure to properly inspect the installation, which resulted in an in-flight fire and the loss of engine power.",25-09-2020,3.0,0.0,0.0,False,0.0,0.0,False
20181023X40622,Accident,GAA19CA035,2018-10-23,"Greenville, SC",United States,GMU,Greenville Downtown,Non-Fatal,Substantial,Airplane,N782JR,Cirrus,SR20,No,1.0,Reciprocating,,Personal,Aerokagan LLC,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's improper decision to land with a quartering tailwind and his improper landing flare, which resulted in a bounced landing, loss of directional control, runway excursion, and impact with a pole.",25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20181023X52749,Accident,ERA19FA023,2018-10-23,"Woodbine, NJ",United States,OBI,Woodbine Municipal Arpt,Fatal,Destroyed,Airplane,N9667M,Mooney,M20C,No,1.0,Reciprocating,,Personal,,1.0,0.0,0.0,0.0,VMC,Unknown,"The pilot's failure to maintain the proper airspeed during takeoff, which resulted in the exceedance of the airplanes critical angle of attack and the airplane experiencing an aerodynamic stall.",28-01-2021,1.0,1.0,1.0,True,1.0,1.0,True
20181024X75115,Accident,ERA19LA024,2018-10-24,"State College, PA",United States,UNV,University Park,Non-Fatal,Substantial,Airplane,N8319D,Beech,35,No,1.0,Reciprocating,,Personal,,0.0,2.0,0.0,0.0,VMC,Unknown,"The pilot's mismanagement of the available fuel, which resulted in a total loss of engine power due to fuel starvation.",25-09-2020,2.0,2.0,1.0,False,2.0,1.0,False
20181025X05329,Accident,ERA19LA033,2018-10-25,"New Market, VA",United States,,,Non-Fatal,Substantial,Airplane,N68DW,Piper,PA28,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,A loss of engine power on takeoff due to restricted air flow to the engine.,25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20181026X04852,Accident,ERA19LA027,2018-10-26,"Parker, CO",United States,APA,CENTENNIAL,Non-Fatal,Substantial,Airplane,N5575U,Piper,PA28,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,2.0,VMC,Unknown,,02-11-2021,2.0,0.0,0.0,False,0.0,0.0,False
20181026X20920,Accident,GAA19CA040,2018-10-26,"Miami, FL",United States,TMB,MIAMI EXECUTIVE,Non-Fatal,Substantial,Airplane,N15888,Piper,PA28,No,1.0,Reciprocating,,Instructional,,0.0,0.0,0.0,1.0,VMC,Unknown,"The student pilot's improper landing flare, which resulted in a hard landing.",25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20181031X12413,Accident,GAA19CA042,2018-10-26,"Salina, KS",United States,SLN,SALINA RGNL,Non-Fatal,Substantial,Airplane,N822KS,Cessna,172,No,1.0,Reciprocating,,Instructional,Kansas State University Salina,0.0,0.0,0.0,1.0,VMC,Unknown,"The student pilot's improper landing flare, which resulted in a hard, bounced landing.

",25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20181028X02003,Accident,WPR19LA016,2018-10-27,"FiIlmore, CA",United States,SZP,Santa Paula,Non-Fatal,Substantial,Airplane,N6834R,Cessna,T210,No,1.0,Reciprocating,,Personal,,0.0,2.0,0.0,0.0,VMC,Unknown,,25-09-2020,2.0,2.0,1.0,False,2.0,1.0,False
20181028X13852,Accident,CEN19LA015,2018-10-27,"Houston, TX",United States,IWS,WEST HOUSTON,Non-Fatal,Substantial,Airplane,N3973L,CESSNA,172,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,3.0,VMC,Unknown,"The pilot's failure to apply carburetor heat while operating in an area conducive to carburetor icing, which resulted in a total loss of engine power on approach and subsequent forced landing into a creek.",25-09-2020,3.0,0.0,0.0,False,0.0,0.0,False
20181028X13853,Accident,GAA19CA045,2018-10-27,"Denver, CO",United States,APA,Centennial,Non-Fatal,Substantial,Airplane,N4500W,Piper,PA18,No,1.0,Reciprocating,,Instructional,,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilot's failure to maintain directional control of the airplane during landing in gusting wind conditions.

",25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20181108X40851,Accident,WPR19LA020,2018-10-27,"Burns, OR",United States,,,Non-Fatal,Substantial,Airplane,N3267S,Cessna,182,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,3.0,VMC,Unknown,,25-09-2020,3.0,0.0,0.0,False,0.0,0.0,False
20181028X02552,Accident,ERA19LA030,2018-10-28,"Simsbury, CT",United States,4B9,Simsbury Airport,Non-Fatal,Substantial,Airplane,N8132X,Piper,PA28,No,1.0,Reciprocating,,Personal,,0.0,1.0,0.0,1.0,VMC,Unknown,"Maintenance personnel's inadequate inspection of the wheel brake system during the airplane's most recent 100-hour inspection, which resulted in a loss of hydraulic fluid and the pilot's inability to control the airplane during the landing.",25-09-2020,2.0,1.0,0.5,False,1.0,0.5,False
20181028X42112,Accident,ERA19LA028,2018-10-28,"Murfreesboro, TN",United States,MBT,Murfreesboro Municipal Airport,Non-Fatal,Substantial,Airplane,N5624S,Beech,V35,No,1.0,Reciprocating,,Personal,,0.0,0.0,1.0,0.0,VMC,Unknown,The pilot's failure to maintain airplane control while maneuvering at low altitude in gusting wind conditions.,25-09-2020,0.0,0.0,0.0,False,0.0,0.0,False
20181028X70203,Accident,ERA19LA031,2018-10-28,"Elba, AL",United States,14J,Carl Folsom,Non-Fatal,Substantial,Airplane,N20BK,Cessna,182,No,1.0,Reciprocating,,Instructional,,0.0,0.0,0.0,3.0,VMC,Unknown,"A leak in the pitot-static system for reasons that could not be determined based on the available information, which resulted in an airspeed indication error, an aborted takeoff, and a subsequent runway overrun.",26-08-2021,3.0,0.0,0.0,False,0.0,0.0,False
20181029X22852,Accident,CEN19CA017,2018-10-28,"Hobbs, NM",United States,HOB,Lea County Regional Airport,Non-Fatal,Substantial,Airplane,N6899C,Piper,PA28R,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,3.0,VMC,Unknown,"The pilot's incorrect altimeter setting during the night visual approach, which resulted in a controlled flight into terrain.",25-09-2020,3.0,0.0,0.0,False,0.0,0.0,False
20181029X04746,Accident,DCA19RA017,2018-10-29,"Jakarta, Indonesia",Indonesia,,,Fatal,Destroyed,Airplane,PK-LQP,BOEING,737,No,1.0,Unknown,SCHD,Unknown,,188.0,0.0,0.0,0.0,Unknown,Unknown,,13-09-2021,188.0,188.0,1.0,True,188.0,1.0,True
20181226X05143,Accident,ERA19WA076,2018-10-30,"Manavgat, Turkey",Turkey,,,Fatal,Substantial,Airplane,TC-KIM,CESSNA,150,No,1.0,Unknown,,Unknown,,2.0,0.0,0.0,0.0,Unknown,Unknown,,25-09-2020,2.0,2.0,1.0,False,2.0,1.0,False
20181030X42259,Accident,WPR19LA017,2018-10-30,"Cottonwood, CA",United States,68CA,Lake California Air Park,Non-Fatal,Substantial,Airplane,N6414X,Cessna,180,No,1.0,Reciprocating,,Personal,,0.0,0.0,1.0,0.0,VMC,Unknown,A partial loss of engine power due to carburetor icing as a result of the pilot's failure to apply carburetor heat during a reduced-power approach descent.,29-09-2021,0.0,0.0,0.0,False,0.0,0.0,False
20181102X64855,Accident,GAA19CA048,2018-11-01,"Cleburne, TX",United States,CPT,CLEBURNE RGNL,Non-Fatal,Substantial,Airplane,N3984L,Cessna,172,No,1.0,Reciprocating,,Personal,,0.0,1.0,0.0,0.0,VMC,Unknown,"The pilot's improper preflight fuel planning and in-flight fuel management, which resulted in fuel exhaustion and the subsequent total loss of engine power. 
",25-09-2020,1.0,1.0,1.0,False,1.0,1.0,False
